player_id,team_id,player_name,player_nickname,jersey_number,country.id,country.name,position_id,position,from,to,from_period,to_period,start_reason,end_reason,match_id
6932,208,Dani Castellano Betancor,Dani Castellano,23,214,Spain,6,Left Back,00:00,75:03,1,2,Starting XI,Substitution - Off (Tactical),9827
6936,208,Erik Alexander Expósito Hernández,Erik Expósito,29,214,Spain,,,,,,,,,9827
7904,208,Javi Castellano Betancor,Javi Castellano,18,214,Spain,,,,,,,,,9827
7905,208,Raúl Lizoáin Cruz,Raúl Lizoáin,1,214,Spain,,,,,,,,,9827
8099,208,Hernán Darío Toledo,Hernán Toledo,19,11,Argentina,,,,,,,,,9827
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9827
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,,,,,,,,,9827
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9827
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,17,Right Wing,00:00,83:54,1,2,Starting XI,Substitution - Off (Tactical),9837
5198,212,Diego da Silva Costa,Diego Costa,18,214,Spain,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle,9837
5199,212,Jorge Resurrección Merodio,Koke,6,214,Spain,21,Left Wing,00:00,61:03,1,2,Starting XI,Tactical Shift,9837
5199,212,Jorge Resurrección Merodio,Koke,6,214,Spain,15,Left Center Midfield,61:03,,2,,Tactical Shift,Final Whistle,9837
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,9837
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9837
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,58:55,1,2,Starting XI,Player Off,9837
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,59:37,,2,,Player On,Final Whistle,9837
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,21,Left Wing,00:00,34:59,1,1,Starting XI,Substitution - Off (Tactical),9837
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,9837
5249,212,Diego Roberto Godín Leal,Diego Godín,2,242,Uruguay,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9837
5259,212,José María Giménez de Vargas,José Giménez,24,242,Uruguay,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9837
5461,212,Šime Vrsaljko,,16,56,Croatia,2,Right Back,00:00,58:24,1,2,Starting XI,Substitution - Off (Tactical),9837
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,9837
5477,217,Ousmane Dembélé,,11,78,France,,,,,,,,,9837
5484,212,Lucas Hernández Pi,Lucas Hernandez,19,78,France,6,Left Back,73:54,,2,,Substitution - On (Tactical),Final Whistle,9837
5487,212,Antoine Griezmann,,7,78,France,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle,9837
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9837
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,25,Secondary Striker,00:00,,1,,Starting XI,Final Whistle,9837
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,17,Right Wing,83:54,,2,,Substitution - On (Tactical),Final Whistle,9837
6320,212,Filipe Luís Kasmirski,Filipe Luis,3,31,Brazil,6,Left Back,00:00,73:54,1,2,Starting XI,Substitution - Off (Tactical),9837
6332,217,Thomas Vermaelen,,25,22,Belgium,,,,,,,,,9837
6375,212,Juan Francisco Torres Belén,Juanfran,20,214,Spain,,,,,,,,,9837
6377,212,Ángel Martín Correa,Ángel Correa,11,11,Argentina,2,Right Back,58:24,61:03,2,2,Substitution - On (Tactical),Tactical Shift,9837
6377,212,Ángel Martín Correa,Ángel Correa,11,11,Argentina,17,Right Wing,61:03,,2,,Tactical Shift,Final Whistle,9837
6378,212,Jan Oblak,,13,208,Slovenia,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9837
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9837
6381,212,Saúl Ñíguez Esclapez,Saúl Ñíguez,8,214,Spain,17,Right Wing,00:00,61:03,1,2,Starting XI,Tactical Shift,9837
6381,212,Saúl Ñíguez Esclapez,Saúl Ñíguez,8,214,Spain,21,Left Wing,61:03,,2,,Tactical Shift,Final Whistle,9837
6382,212,Fernando José Torres Sanz,Fernando Torres,9,214,Spain,,,,,,,,,9837
6383,212,Thomas Teye Partey,Thomas Partey,5,86,Ghana,15,Left Center Midfield,00:00,61:03,1,2,Starting XI,Tactical Shift,9837
6383,212,Thomas Teye Partey,Thomas Partey,5,86,Ghana,2,Right Back,61:03,,2,,Tactical Shift,Final Whistle,9837
6384,212,Gabriel Fernández Arenas,Gabi,14,214,Spain,13,Right Center Midfield,00:00,65:48,1,2,Starting XI,Substitution - Off (Tactical),9837
6401,212,Kevin Gameiro,Kévin Gameiro,21,78,France,13,Right Center Midfield,65:48,,2,,Substitution - On (Tactical),Final Whistle,9837
6402,217,Francisco Alcácer García,Paco Alcácer,17,214,Spain,,,,,,,,,9837
6841,212,Víctor Machín Pérez,Vitolo,23,214,Spain,,,,,,,,,9837
6849,217,Lucas Digne,,19,78,France,,,,,,,,,9837
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9837
9747,212,Axel Werner,,25,11,Argentina,,,,,,,,,9837
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,21,Left Wing,34:59,,1,,Substitution - On (Tactical),Final Whistle,9837
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9837
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,16,Left Midfield,00:00,80:46,1,2,Starting XI,Tactical Shift,9855
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,24,Left Center Forward,80:46,84:28,2,2,Tactical Shift,Substitution - Off (Tactical),9855
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9855
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9855
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,12,Right Midfield,63:15,80:46,2,2,Substitution - On (Tactical),Tactical Shift,9855
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,21,Left Wing,80:46,,2,,Tactical Shift,Final Whistle,9855
5470,217,Ivan Rakitić,,4,56,Croatia,15,Left Center Midfield,00:00,90:24,1,2,Starting XI,Tactical Shift,9855
5470,217,Ivan Rakitić,,4,56,Croatia,11,Left Defensive Midfield,90:24,,2,,Tactical Shift,Final Whistle,9855
5477,217,Ousmane Dembélé,,11,78,France,12,Right Midfield,00:00,63:15,1,2,Starting XI,Substitution - Off (Tactical),9855
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9855
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,22,Right Center Forward,00:00,90:24,1,2,Starting XI,Tactical Shift,9855
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,23,Center Forward,90:24,,2,,Tactical Shift,Final Whistle,9855
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,13,Right Center Midfield,00:00,90:24,1,2,Starting XI,Tactical Shift,9855
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,9,Right Defensive Midfield,90:24,,2,,Tactical Shift,Final Whistle,9855
6196,217,Yerry Fernando Mina González,Yerry Mina,24,49,Colombia,,,,,,,,,9855
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9855
6387,215,Iñigo Córdoba Kerejeta,Iñigo Córdoba,28,214,Spain,,,,,,,,,9855
6388,215,Ander Iturraspe Derteano,Ander Iturraspe,8,214,Spain,11,Left Defensive Midfield,45:01,,2,,Substitution - On (Tactical),Final Whistle,9855
6389,215,Mikel San José Domínguez,Mikel San José,6,214,Spain,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,9855
6390,215,Markel Susaeta Laskurain,Markel Susaeta,14,214,Spain,17,Right Wing,00:00,62:11,1,2,Starting XI,Substitution - Off (Tactical),9855
6391,215,Raúl García Escudero,Raúl García,22,214,Spain,19,Center Attacking Midfield,00:00,,1,,Starting XI,Final Whistle,9855
6392,215,Íñigo Lekue Martínez,Iñigo Lekue,15,214,Spain,21,Left Wing,00:00,,1,,Starting XI,Final Whistle,9855
6393,215,Iñaki Williams Arthuer,Iñaki Williams,11,214,Spain,17,Right Wing,62:11,,2,,Substitution - On (Tactical),Final Whistle,9855
6394,215,Aritz Aduriz Zubeldia,Aritz Aduriz,20,214,Spain,23,Center Forward,70:34,,2,,Substitution - On (Tactical),Final Whistle,9855
6395,215,Kepa Arrizabalaga Revuelta,Kepa,1,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9855
6396,215,Beñat Etxebarria Urkiaga,Beñat Etxebarria,7,214,Spain,11,Left Defensive Midfield,00:00,45:01,1,2,Starting XI,Substitution - Off (Tactical),9855
6397,215,Unai Núñez Gestoso,Unai Núñez,12,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9855
6400,217,Aleix Vidal Parreu,Aleix Vidal,22,214,Spain,24,Left Center Forward,73:22,80:46,2,2,Substitution - On (Tactical),Tactical Shift,9855
6400,217,Aleix Vidal Parreu,Aleix Vidal,22,214,Spain,17,Right Wing,80:46,,2,,Tactical Shift,Final Whistle,9855
6402,217,Francisco Alcácer García,Paco Alcácer,17,214,Spain,24,Left Center Forward,00:00,73:22,1,2,Starting XI,Substitution - Off (Tactical),9855
6649,215,Óscar de Marcos Arana,De Marcos,18,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9855
6660,215,Enric Saborit Teixidor,Enric Saborit,3,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9855
6662,215,Iago Herrerín Buisán,Iago Herrerín,13,214,Spain,,,,,,,,,9855
6665,215,Íñigo Martínez Berridi,Íñigo Martínez,4,214,Spain,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9855
6666,215,Sabin Merino Zuloaga,Sabin Merino,19,214,Spain,23,Center Forward,00:00,70:34,1,2,Starting XI,Substitution - Off (Tactical),9855
6667,215,Mikel Vesga Arruti,Mikel Vesga,21,214,Spain,,,,,,,,,9855
6788,215,Xabier Etxeita Gorritxategi,Xabier Etxeita,16,214,Spain,,,,,,,,,9855
6849,217,Lucas Digne,,19,78,France,,,,,,,,,9855
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9855
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,24,Left Center Forward,84:28,90:24,2,2,Substitution - On (Tactical),Tactical Shift,9855
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,19,Center Attacking Midfield,90:24,,2,,Tactical Shift,Final Whistle,9855
13599,217,Carles Aleña Castillo,Carles Aleñà,26,214,Spain,,,,,,,,,9855
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9855
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,21,Left Wing,00:00,57:29,1,2,Starting XI,Tactical Shift,9860
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,12,Right Midfield,57:29,,2,,Tactical Shift,Final Whistle,9860
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9860
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9860
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,15,Left Center Midfield,00:00,57:29,1,2,Starting XI,Tactical Shift,9860
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,16,Left Midfield,57:29,80:31,2,2,Tactical Shift,Substitution - Off (Tactical),9860
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,57:29,1,2,Starting XI,Tactical Shift,9860
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,24,Left Center Forward,57:29,,2,,Tactical Shift,Final Whistle,9860
5470,217,Ivan Rakitić,,4,56,Croatia,14,Center Midfield,00:00,57:29,1,2,Starting XI,Tactical Shift,9860
5470,217,Ivan Rakitić,,4,56,Croatia,15,Left Center Midfield,57:29,,2,,Tactical Shift,Final Whistle,9860
5477,217,Ousmane Dembélé,,11,78,France,17,Right Wing,00:00,57:10,1,2,Starting XI,Substitution - Off (Tactical),9860
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9860
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,17,Right Wing,57:10,57:29,2,2,Substitution - On (Tactical),Tactical Shift,9860
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,22,Right Center Forward,57:29,,2,,Tactical Shift,Final Whistle,9860
5504,213,Éver Maximiliano David Banega,Éver Banega,10,11,Argentina,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,9860
5534,213,Simon Thorup Kjær,Simon Kjær,4,61,Denmark,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9860
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,13,Right Center Midfield,00:00,76:16,1,2,Starting XI,Substitution - Off (Tactical),9860
5556,213,Miguel Arturo Layún Prado,Miguel Layún,3,147,Mexico,2,Right Back,45:00,79:38,2,2,Substitution - On (Tactical),Tactical Shift,9860
5556,213,Miguel Arturo Layún Prado,Miguel Layún,3,147,Mexico,12,Right Midfield,79:38,87:03,2,2,Tactical Shift,Tactical Shift,9860
5556,213,Miguel Arturo Layún Prado,Miguel Layún,3,147,Mexico,2,Right Back,87:03,,2,,Tactical Shift,Final Whistle,9860
5737,213,Steven N''Kemboanza Mike Christopher Nzonzi,Steven Nzonzi,15,78,France,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,9860
5742,213,Gabriel Iván Mercado,Gabriel Mercado,25,11,Argentina,2,Right Back,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical),9860
6332,217,Thomas Vermaelen,,25,22,Belgium,,,,,,,,,9860
6334,213,Luis Fernando Muriel Fruto,Luis Muriel,20,49,Colombia,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,9860
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,,,,,,,,,9860
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9860
6402,217,Francisco Alcácer García,Paco Alcácer,17,214,Spain,16,Left Midfield,80:31,,2,,Substitution - On (Tactical),Final Whistle,9860
6609,217,Denis Suárez Fernández,Denis Suárez,6,214,Spain,13,Right Center Midfield,76:16,,2,,Substitution - On (Tactical),Final Whistle,9860
6715,213,Guido Hernán Pizarro,Guido Pizarro,14,11,Argentina,16,Left Midfield,71:01,,2,,Substitution - On (Tactical),Final Whistle,9860
6718,213,Sergio Escudero Palomo,Sergio Escudero,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9860
6719,213,Franco Damián Vázquez,Franco Vázquez,22,11,Argentina,19,Center Attacking Midfield,00:00,87:03,1,2,Starting XI,Tactical Shift,9860
6719,213,Franco Damián Vázquez,Franco Vázquez,22,11,Argentina,12,Right Midfield,87:03,,2,,Tactical Shift,Final Whistle,9860
6722,213,David Soria Solís,David Soria,13,214,Spain,,,,,,,,,9860
6723,213,Wissam Ben Yedder,,9,78,France,,,,,,,,,9860
6724,213,Manuel Agudo Durán,Nolito,24,214,Spain,2,Right Back,80:44,87:03,2,2,Substitution - On (Tactical),Tactical Shift,9860
6724,213,Manuel Agudo Durán,Nolito,24,214,Spain,19,Center Attacking Midfield,87:03,,2,,Tactical Shift,Final Whistle,9860
6821,213,Jesús Navas González,Jesús Navas,16,214,Spain,12,Right Midfield,00:00,79:38,1,2,Starting XI,Tactical Shift,9860
6821,213,Jesús Navas González,Jesús Navas,16,214,Spain,2,Right Back,79:38,80:44,2,2,Tactical Shift,Substitution - Off (Tactical),9860
6822,213,Carlos Joaquín Correa,Joaquín Correa,11,11,Argentina,16,Left Midfield,00:00,71:01,1,2,Starting XI,Substitution - Off (Tactical),9860
6823,213,Sergio Rico González,Sergio Rico,1,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9860
6825,213,Daniel Filipe Martins Carriço,Daniel Carriço,6,183,Portugal,,,,,,,,,9860
6826,213,Clément Lenglet,,5,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9860
6919,213,Guilherme Antonio Arana Lopes,Guilherme Arana,8,31,Brazil,,,,,,,,,9860
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9860
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,,,,,,,,,9860
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9860
3302,205,Nordin Amrabat,,7,154,Morocco,23,Center Forward,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical),9870
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,21,Left Wing,00:00,80:54,1,2,Starting XI,Substitution - Off (Tactical),9870
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,73:49,,2,,Substitution - On (Tactical),Final Whistle,9870
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9870
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,21,Left Wing,80:54,,2,,Substitution - On (Tactical),Final Whistle,9870
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,9870
5470,217,Ivan Rakitić,,4,56,Croatia,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,9870
5477,217,Ousmane Dembélé,,11,78,France,17,Right Wing,00:00,87:59,1,2,Starting XI,Substitution - Off (Tactical),9870
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,,,,,,,,,9870
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,19,Center Attacking Midfield,00:00,,1,,Starting XI,Final Whistle,9870
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,,,,,,,,,9870
6332,217,Thomas Vermaelen,,25,22,Belgium,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9870
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9870
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,6,Left Back,00:00,73:49,1,2,Starting XI,Substitution - Off (Tactical),9870
6402,217,Francisco Alcácer García,Paco Alcácer,17,214,Spain,,,,,,,,,9870
6597,205,Gabriel Appelt Pires,Gabriel,8,31,Brazil,11,Left Defensive Midfield,00:00,78:20,1,2,Starting XI,Tactical Shift,9870
6597,205,Gabriel Appelt Pires,Gabriel,8,31,Brazil,9,Right Defensive Midfield,78:20,,2,,Tactical Shift,Final Whistle,9870
6598,205,Unai Bustinza Martínez,Unai Bustinza,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9870
6599,205,Rubén Salvador Pérez Del Mármol,Rubén Pérez,21,214,Spain,9,Right Defensive Midfield,00:00,77:28,1,2,Starting XI,Substitution - Off (Tactical),9870
6600,205,Claudio Beauvue,,12,91,Guadeloupe,23,Center Forward,45:00,78:20,2,2,Substitution - On (Tactical),Tactical Shift,9870
6600,205,Claudio Beauvue,,12,91,Guadeloupe,24,Left Center Forward,78:20,,2,,Tactical Shift,Final Whistle,9870
6601,205,Raúl García Carnero,Raúl García,14,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9870
6602,205,Miguel Ángel Guerrero Martín,Miguel Ángel Guerrero,9,214,Spain,9,Right Defensive Midfield,77:28,78:20,2,2,Substitution - On (Tactical),Tactical Shift,9870
6602,205,Miguel Ángel Guerrero Martín,Miguel Ángel Guerrero,9,214,Spain,22,Right Center Forward,78:20,,2,,Tactical Shift,Final Whistle,9870
6603,205,Dimitrios Siovas,,22,88,Greece,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9870
6604,205,Darko Brašanac,,24,203,Serbia,19,Center Attacking Midfield,59:41,78:20,2,2,Substitution - On (Tactical),Tactical Shift,9870
6604,205,Darko Brašanac,,24,203,Serbia,11,Left Defensive Midfield,78:20,,2,,Tactical Shift,Final Whistle,9870
6605,205,Joseba Zaldúa Bengoetxea,Joseba Zaldúa,20,214,Spain,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9870
6606,205,Javier Eraso Goñi,Javi Eraso,17,214,Spain,19,Center Attacking Midfield,00:00,59:41,1,2,Starting XI,Substitution - Off (Tactical),9870
6607,205,Julián Omar Ramos Suárez,Omar Ramos,23,214,Spain,21,Left Wing,00:00,78:20,1,2,Starting XI,Tactical Shift,9870
6607,205,Julián Omar Ramos Suárez,Omar Ramos,23,214,Spain,16,Left Midfield,78:20,,2,,Tactical Shift,Final Whistle,9870
6608,205,Nabil El Zhar,,10,154,Morocco,17,Right Wing,00:00,78:20,1,2,Starting XI,Tactical Shift,9870
6608,205,Nabil El Zhar,,10,154,Morocco,12,Right Midfield,78:20,,2,,Tactical Shift,Final Whistle,9870
6609,217,Denis Suárez Fernández,Denis Suárez,6,214,Spain,17,Right Wing,87:59,,2,,Substitution - On (Tactical),Final Whistle,9870
6610,205,Iván Cuéllar Sacristán,Pichu,1,214,Spain,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9870
6834,205,Gerard Gumbau Garriga,Gerard Gumbau,6,214,Spain,,,,,,,,,9870
6894,205,Ezequiel Muñoz,,19,11,Argentina,,,,,,,,,9870
6914,205,Roberto Román Triguero,Tito,2,214,Spain,,,,,,,,,9870
8642,205,Nereo Champagne,,13,11,Argentina,,,,,,,,,9870
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9870
10802,217,André Filipe Tavares Gomes,André Gomes,21,183,Portugal,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,9870
20055,217,Marc-André ter Stegen,Marc-André ter Stegen,1,85,Germany,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9870
3501,217,Philippe Coutinho Correia,Philippe Coutinho,14,31,Brazil,18,Right Attacking Midfield,00:00,78:15,1,2,Starting XI,Substitution - Off (Tactical),9880
4367,207,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,7,183,Portugal,16,Left Midfield,00:00,68:41,1,2,Starting XI,Substitution - Off (Tactical),9880
5203,217,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle,9880
5211,217,Jordi Alba Ramos,Jordi Alba,18,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9880
5213,217,Gerard Piqué Bernabéu,Gerard Piqué,3,214,Spain,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9880
5216,217,Andrés Iniesta Luján,Andrés Iniesta,8,214,Spain,15,Left Center Midfield,00:00,84:02,1,2,Starting XI,Substitution - Off (Tactical),9880
5246,217,Luis Alberto Suárez Díaz,Luis Suárez,9,242,Uruguay,23,Center Forward,00:00,,1,,Starting XI,Final Whistle,9880
5477,217,Ousmane Dembélé,,11,78,France,18,Right Attacking Midfield,78:15,,2,,Substitution - On (Tactical),Final Whistle,9880
5492,217,Samuel Yves Umtiti,Samuel Umtiti,23,78,France,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9880
5503,217,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,25,Secondary Striker,00:00,,1,,Starting XI,Final Whistle,9880
5542,217,José Paulo Bezzera Maciel Júnior,Paulinho,15,31,Brazil,14,Center Midfield,00:00,,1,,Starting XI,Final Whistle,9880
5718,207,Rodrigo Moreno Machado,Rodrigo,19,214,Spain,22,Right Center Forward,00:00,80:04,1,2,Starting XI,Substitution - Off (Tactical),9880
6332,217,Thomas Vermaelen,,25,22,Belgium,,,,,,,,,9880
6374,217,Nélson Cabral Semedo,Nélson Semedo,2,183,Portugal,2,Right Back,92:56,,2,,Substitution - On (Tactical),Final Whistle,9880
6379,217,Sergi Roberto Carnicer,Sergi Roberto,20,214,Spain,2,Right Back,00:00,92:56,1,2,Starting XI,Substitution - Off (Tactical),9880
6402,217,Francisco Alcácer García,Paco Alcácer,17,214,Spain,,,,,,,,,9880
6583,207,Carlos Soler Barragán,Carlos Soler,18,214,Spain,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle,9880
6584,207,Simone Zaza,,9,112,Italy,22,Right Center Forward,80:04,,2,,Substitution - On (Tactical),Final Whistle,9880
6585,207,Jeison Fabián Murillo Cerón,Jeison Murillo,4,49,Colombia,,,,,,,,,9880
6587,207,Antonio Latorre Grueso,Toni Lato,15,214,Spain,,,,,,,,,9880
6589,207,Geoffrey Kondogbia,,16,43,Central African Republic,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle,9880
6590,207,Norberto Murara Neto,Neto,13,31,Brazil,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle,9880
6592,207,Rúben Miguel Nunes Vezo,Rúben Vezo,3,183,Portugal,2,Right Back,00:00,,1,,Starting XI,Final Whistle,9880
6594,207,Santiago Mina Lorenzo,Santi Mina,22,214,Spain,24,Left Center Forward,00:00,70:12,1,2,Starting XI,Substitution - Off (Tactical),9880
6595,207,Daniel Parejo Muñoz,Dani Parejo,10,214,Spain,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle,9880
6596,207,José Luis Gayà Peña,José Gayá,14,214,Spain,6,Left Back,00:00,,1,,Starting XI,Final Whistle,9880
6609,217,Denis Suárez Fernández,Denis Suárez,6,214,Spain,15,Left Center Midfield,84:02,,2,,Substitution - On (Tactical),Final Whistle,9880
6744,207,Luciano Vietto,,8,11,Argentina,24,Left Center Forward,70:12,,2,,Substitution - On (Tactical),Final Whistle,9880
6746,207,Gabriel Armando de Abreu,Gabriel Paulista,5,31,Brazil,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle,9880
6846,207,Andreas Hoelgebaum Pereira,Andreas Pereira,11,31,Brazil,16,Left Midfield,68:41,,2,,Substitution - On (Tactical),Final Whistle,9880
6891,207,Ezequiel Marcelo Garay,Ezequiel Garay,24,11,Argentina,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle,9880
6898,207,Jaume Doménech Sánchez,Jaume Doménech,1,214,Spain,,,,,,,,,9880
6901,207,Nemanja Maksimović,,6,203,Serbia,,,,,,,,,9880
8652,217,Jasper Cillessen,,13,160,Netherlands,,,,,,,,,9880
