player_id,time,card_type,reason,period,match_id
5724,56:47,Second Yellow,Foul Committed,2,266794
6702,78:02,Yellow Card,Foul Committed,2,266794
8584,39:25,Yellow Card,Foul Committed,1,266794
25849,26:03,Yellow Card,Foul Committed,1,266794
26238,19:21,Yellow Card,Foul Committed,1,266794
27206,34:23,Yellow Card,Foul Committed,1,266794
5203,77:26,Yellow Card,Bad Behaviour,2,266815
8818,60:26,Yellow Card,Bad Behaviour,2,266815
24686,90:02,Yellow Card,Foul Committed,2,266815
3478,63:43,Yellow Card,Foul Committed,2,266827
5203,68:02,Yellow Card,Foul Committed,2,266827
8234,53:22,Yellow Card,Foul Committed,2,266827
6569,71:52,Yellow Card,Foul Committed,2,266838
26669,82:08,Yellow Card,Bad Behaviour,2,266838
5213,82:01,Yellow Card,Bad Behaviour,2,266838
27318,68:56,Yellow Card,Foul Committed,2,266838
5203,65:26,Yellow Card,Foul Committed,2,266846
4324,44:25,Yellow Card,Foul Committed,1,266871
6788,74:17,Red Card,Foul Committed,2,266871
6789,39:05,Yellow Card,Foul Committed,1,266871
11746,68:22,Yellow Card,Foul Committed,2,266871
26087,90:25,Yellow Card,Bad Behaviour,2,266871
5213,21:22,Yellow Card,Foul Committed,1,266874
4353,69:40,Yellow Card,Foul Committed,2,266874
6388,26:01,Yellow Card,Foul Committed,1,266874
6649,33:03,Yellow Card,Foul Committed,1,266874
4324,90:41,Yellow Card,Foul Committed,2,266883
20176,18:00,Yellow Card,Bad Behaviour,1,266883
6559,54:27,Yellow Card,Bad Behaviour,2,266883
24162,75:26,Yellow Card,Foul Committed,2,266883
26782,65:47,Yellow Card,Foul Committed,2,266883
3023,27:09,Yellow Card,Foul Committed,1,266885
6673,47:35,Yellow Card,Foul Committed,2,266885
6679,55:07,Yellow Card,Foul Committed,2,266885
6770,36:44,Yellow Card,Foul Committed,1,266885
6899,49:48,Yellow Card,Foul Committed,2,266885
6388,55:21,Yellow Card,Foul Committed,2,266892
6390,44:58,Yellow Card,Foul Committed,1,266892
6396,82:27,Yellow Card,Foul Committed,2,266892
6606,61:16,Yellow Card,Foul Committed,2,266892
6789,89:47,Yellow Card,Bad Behaviour,2,266892
5203,36:49,Yellow Card,Bad Behaviour,1,266892
5246,37:03,Yellow Card,Bad Behaviour,1,266892
5492,09:12,Yellow Card,Foul Committed,1,266892
6379,58:18,Yellow Card,Foul Committed,2,266892
6914,25:58,Yellow Card,Foul Committed,1,266916
6914,53:43,Second Yellow,Foul Committed,2,266916
26848,55:02,Yellow Card,Bad Behaviour,2,266916
27153,83:37,Yellow Card,Foul Committed,2,266916
4324,78:57,Red Card,Foul Committed,2,266916
5211,56:48,Yellow Card,Foul Committed,2,266916
5506,28:36,Yellow Card,Foul Committed,1,266916
22102,89:07,Yellow Card,Foul Committed,2,266916
5506,42:54,Red Card,Foul Committed,1,266921
11603,54:00,Yellow Card,Foul Committed,2,266921
5203,87:41,Yellow Card,Bad Behaviour,2,266929
5246,44:53,Yellow Card,Bad Behaviour,1,266929
6356,23:21,Yellow Card,Foul Committed,1,266929
6724,93:03,Yellow Card,Bad Behaviour,2,266929
7105,86:55,Red Card,Bad Behaviour,2,266929
5216,63:17,Yellow Card,Foul Committed,2,266952
6379,15:35,Yellow Card,Foul Committed,1,266952
6762,18:21,Yellow Card,Foul Committed,1,266952
6828,80:04,Yellow Card,Foul Committed,2,266952
7034,76:44,Yellow Card,Foul Committed,2,266952
26009,71:05,Yellow Card,Foul Committed,2,266952
6734,39:54,Yellow Card,Foul Committed,1,266961
23800,71:09,Yellow Card,Foul Committed,2,266961
26736,29:46,Yellow Card,Foul Committed,1,266967
6697,66:22,Yellow Card,Foul Committed,2,266986
6872,19:48,Yellow Card,Foul Committed,1,266986
27346,33:04,Yellow Card,Bad Behaviour,1,266986
27349,27:09,Yellow Card,Foul Committed,1,266986
27349,34:47,Second Yellow,Foul Committed,1,266986
4324,45:16,Yellow Card,Foul Committed,1,266986
5213,21:59,Yellow Card,Foul Committed,1,266986
5503,23:26,Yellow Card,Bad Behaviour,1,266986
3253,25:36,Yellow Card,Foul Committed,1,266989
5737,81:25,Yellow Card,Foul Committed,2,266989
6825,84:11,Yellow Card,Foul Committed,2,266989
21210,48:54,Yellow Card,Foul Committed,2,266989
4320,09:02,Yellow Card,Foul Committed,1,266989
5246,87:51,Yellow Card,Bad Behaviour,2,266989
5503,82:47,Yellow Card,Bad Behaviour,2,266989
5506,90:47,Yellow Card,Foul Committed,2,266989
6379,43:28,Yellow Card,Foul Committed,1,266989
6849,65:34,Yellow Card,Foul Committed,2,266989
6849,05:38,Yellow Card,Foul Committed,1,267039
3416,09:57,Yellow Card,Foul Committed,1,267058
6592,86:40,Yellow Card,Bad Behaviour,2,267058
6702,78:14,Yellow Card,Foul Committed,2,267058
10488,72:00,Yellow Card,Foul Committed,2,267058
4320,86:20,Yellow Card,Bad Behaviour,2,267058
4926,12:36,Yellow Card,Foul Committed,1,267076
5721,79:26,Yellow Card,Foul Committed,2,267076
4320,27:52,Yellow Card,Foul Committed,1,267076
5203,82:53,Yellow Card,Foul Committed,2,267076
5246,74:35,Yellow Card,Bad Behaviour,2,267076
5506,88:56,Yellow Card,Bad Behaviour,2,267076
6751,67:08,Yellow Card,Foul Committed,2,267077
6757,57:33,Yellow Card,Foul Committed,2,267077
6766,13:45,Yellow Card,Foul Committed,1,267077
4320,12:35,Yellow Card,Foul Committed,1,267085
5213,32:38,Yellow Card,Foul Committed,1,267085
5216,36:39,Yellow Card,Foul Committed,1,267085
5503,07:54,Yellow Card,Foul Committed,1,267085
5207,92:48,Yellow Card,Foul Committed,2,267085
5721,73:29,Yellow Card,Foul Committed,2,267085
4320,43:55,Yellow Card,Foul Committed,1,267138
5203,65:52,Yellow Card,Foul Committed,2,267138
5503,64:34,Yellow Card,Bad Behaviour,2,267138
4926,63:04,Yellow Card,Foul Committed,2,267183
5201,44:13,Yellow Card,Foul Committed,1,267183
5207,36:33,Yellow Card,Foul Committed,1,267183
5463,51:12,Yellow Card,Foul Committed,2,267183
5721,47:20,Yellow Card,Foul Committed,2,267183
20016,20:54,Yellow Card,Foul Committed,1,267183
4324,70:26,Yellow Card,Foul Committed,2,267183
5211,36:43,Yellow Card,Bad Behaviour,1,267183
5216,64:23,Yellow Card,Foul Committed,2,267183
5246,27:21,Yellow Card,Foul Committed,1,267183
5506,60:01,Yellow Card,Foul Committed,2,267183
3478,30:38,Yellow Card,Bad Behaviour,1,267192
6794,37:26,Yellow Card,Foul Committed,1,267192
6998,23:04,Yellow Card,Foul Committed,1,267192
19668,33:36,Yellow Card,Foul Committed,1,267192
10609,74:13,Yellow Card,Foul Committed,2,267197
12358,95:03,Yellow Card,Bad Behaviour,2,267197
23806,92:43,Yellow Card,Bad Behaviour,2,267197
24234,57:10,Yellow Card,Foul Committed,2,267197
4320,79:10,Yellow Card,Bad Behaviour,2,267212
5470,23:52,Yellow Card,Foul Committed,1,267212
6598,53:28,Yellow Card,Foul Committed,2,267212
6607,86:21,Yellow Card,Foul Committed,2,267212
24133,38:01,Yellow Card,Foul Committed,1,267212
27656,26:24,Yellow Card,Foul Committed,1,267212
5211,91:12,Yellow Card,Bad Behaviour,2,267220
5246,83:18,Yellow Card,Foul Committed,2,267220
5199,53:10,Yellow Card,Foul Committed,2,267220
5487,66:27,Yellow Card,Foul Committed,2,267220
6320,85:11,Yellow Card,Foul Committed,2,267220
6383,81:10,Yellow Card,Foul Committed,2,267220
4324,85:41,Yellow Card,Foul Committed,2,267273
11094,32:51,Yellow Card,Foul Committed,1,267273
3610,83:31,Yellow Card,Foul Committed,2,267273
5506,14:34,Yellow Card,Foul Committed,1,267274
6595,69:54,Yellow Card,Foul Committed,2,267274
6596,86:29,Yellow Card,Foul Committed,2,267274
10037,76:27,Yellow Card,Foul Committed,2,267274
3958,91:54,Yellow Card,Foul Committed,2,267301
6801,12:43,Yellow Card,Foul Committed,1,267301
6804,71:27,Yellow Card,Foul Committed,2,267301
4324,75:58,Yellow Card,Foul Committed,2,267327
6654,26:14,Yellow Card,Foul Committed,1,267327
7161,67:24,Yellow Card,Foul Committed,2,267327
27346,29:19,Yellow Card,Bad Behaviour,1,267327
4320,54:28,Yellow Card,Foul Committed,2,267343
5246,14:49,Yellow Card,Foul Committed,1,267343
10609,57:26,Yellow Card,Foul Committed,2,267343
23761,85:29,Yellow Card,Bad Behaviour,2,267343
24783,00:42,Yellow Card,Foul Committed,1,267343
27144,76:46,Yellow Card,Foul Committed,2,267368
27338,59:24,Yellow Card,Foul Committed,2,267368
5560,06:44,Yellow Card,Foul Committed,1,267373
6671,48:21,Yellow Card,Foul Committed,2,267373
5213,87:07,Yellow Card,Foul Committed,2,267373
5246,66:43,Yellow Card,Foul Committed,2,267373
6402,40:19,Yellow Card,Foul Committed,1,267373
3610,01:54,Yellow Card,Foul Committed,1,267395
8668,54:00,Yellow Card,Foul Committed,2,267395
22041,76:40,Yellow Card,Foul Committed,2,267395
27565,40:50,Yellow Card,Foul Committed,1,267395
5506,28:32,Yellow Card,Foul Committed,1,267395
6998,24:37,Yellow Card,Foul Committed,1,267395
10802,31:43,Yellow Card,Foul Committed,1,267395
5506,42:19,Yellow Card,Foul Committed,1,267400
26435,92:53,Yellow Card,Bad Behaviour,2,267400
26612,86:35,Yellow Card,Foul Committed,2,267400
26775,54:50,Yellow Card,Bad Behaviour,2,267400
6580,42:28,Yellow Card,Foul Committed,1,267422
6878,90:53,Yellow Card,Foul Committed,2,267422
19431,88:53,Yellow Card,Foul Committed,2,267422
6699,29:33,Yellow Card,Foul Committed,1,267432
6699,73:49,Second Yellow,Foul Committed,2,267432
6710,53:17,Yellow Card,Bad Behaviour,2,267432
6712,18:37,Yellow Card,Foul Committed,1,267432
5203,39:21,Yellow Card,Foul Committed,1,267432
5203,53:47,Yellow Card,Foul Committed,2,267464
5503,81:26,Yellow Card,Bad Behaviour,2,267464
6376,65:27,Yellow Card,Bad Behaviour,2,267464
6377,73:17,Yellow Card,Foul Committed,2,267464
6381,55:38,Yellow Card,Bad Behaviour,2,267464
6384,72:45,Yellow Card,Foul Committed,2,267464
5503,89:12,Yellow Card,Bad Behaviour,2,267492
6731,58:55,Yellow Card,Foul Committed,2,267492
6733,51:15,Yellow Card,Foul Committed,2,267492
23800,64:06,Red Card,Foul Committed,2,267492
6383,30:25,Yellow Card,Foul Committed,1,267499
26435,34:25,Yellow Card,Foul Committed,1,267499
3478,34:19,Yellow Card,Foul Committed,1,267502
22102,54:11,Yellow Card,Foul Committed,2,267502
3606,38:51,Yellow Card,Foul Committed,1,267502
6649,92:27,Yellow Card,Foul Committed,2,267502
26087,85:32,Yellow Card,Foul Committed,2,267502
3292,53:32,Yellow Card,Foul Committed,2,267506
6599,61:45,Yellow Card,Foul Committed,2,267506
8697,73:50,Yellow Card,Bad Behaviour,2,267506
19454,76:25,Yellow Card,Foul Committed,2,267506
25707,64:39,Yellow Card,Foul Committed,2,267506
5203,18:41,Yellow Card,Foul Committed,1,267506
5213,73:23,Yellow Card,Bad Behaviour,2,267506
6677,54:31,Yellow Card,Foul Committed,2,267520
5201,09:16,Yellow Card,Bad Behaviour,1,267533
5201,82:42,Second Yellow,Foul Committed,2,267533
5207,80:02,Yellow Card,Bad Behaviour,2,267533
5721,17:01,Yellow Card,Foul Committed,1,267533
5246,26:26,Yellow Card,Foul Committed,1,267533
5470,57:45,Yellow Card,Foul Committed,2,267533
5506,28:30,Yellow Card,Foul Committed,1,267533
11536,17:37,Yellow Card,Foul Committed,1,267561
26848,32:39,Yellow Card,Bad Behaviour,1,267561
27153,62:53,Yellow Card,Foul Committed,2,267561
27153,90:32,Second Yellow,Foul Committed,2,267561
27396,36:46,Yellow Card,Foul Committed,1,267561
27396,59:22,Second Yellow,Foul Committed,2,267561
5213,71:09,Yellow Card,Foul Committed,2,267561
20131,08:50,Yellow Card,Foul Committed,1,267561
3958,78:52,Yellow Card,Foul Committed,2,267567
7068,20:46,Yellow Card,Foul Committed,1,267567
3606,70:50,Yellow Card,Foul Committed,2,267567
6388,06:00,Yellow Card,Foul Committed,1,267567
6649,72:43,Yellow Card,Foul Committed,2,267567
5201,76:48,Red Card,Foul Committed,2,267569
5456,80:31,Yellow Card,Foul Committed,2,267569
5539,11:38,Yellow Card,Foul Committed,1,267569
5721,77:51,Yellow Card,Bad Behaviour,2,267569
5492,38:04,Yellow Card,Foul Committed,1,267569
5503,92:27,Yellow Card,Bad Behaviour,2,267569
5249,22:55,Yellow Card,Foul Committed,1,267576
5249,64:14,Second Yellow,Foul Committed,2,267576
6320,43:47,Red Card,Foul Committed,1,267576
6375,40:57,Yellow Card,Foul Committed,1,267576
6383,91:24,Yellow Card,Foul Committed,2,267576
6384,24:07,Yellow Card,Foul Committed,1,267576
6559,81:07,Yellow Card,Bad Behaviour,2,267590
6580,44:29,Yellow Card,Foul Committed,1,267590
6844,36:37,Yellow Card,Foul Committed,1,267590
6847,68:56,Yellow Card,Bad Behaviour,2,267590
4320,26:39,Yellow Card,Bad Behaviour,1,267590
4320,64:41,Second Yellow,Foul Committed,2,267590
5211,07:06,Yellow Card,Bad Behaviour,1,267590
5492,32:50,Yellow Card,Bad Behaviour,1,267590
5506,86:21,Yellow Card,Foul Committed,2,267590
5246,45:34,Yellow Card,Foul Committed,2,267596
6603,86:12,Yellow Card,Bad Behaviour,2,267596
6833,54:47,Yellow Card,Foul Committed,2,267596
24704,94:53,Yellow Card,Foul Committed,2,267596
6998,62:00,Yellow Card,Foul Committed,2,267597
6357,40:24,Yellow Card,Foul Committed,1,267597
22819,22:11,Yellow Card,Foul Committed,1,267597
5246,91:30,Yellow Card,Foul Committed,2,267611
5506,78:51,Yellow Card,Foul Committed,2,267611
6626,57:40,Yellow Card,Bad Behaviour,2,267611
7906,55:42,Yellow Card,Foul Committed,2,267611
15805,35:47,Yellow Card,Foul Committed,1,267611
27522,64:55,Yellow Card,Foul Committed,2,267611
3265,35:08,Yellow Card,Foul Committed,1,267660
6913,13:23,Yellow Card,Foul Committed,1,267660
6697,67:08,Yellow Card,Foul Committed,2,267670
6832,76:12,Yellow Card,Foul Committed,2,267670
26723,44:11,Yellow Card,Foul Committed,1,267670
5246,61:40,Yellow Card,Foul Committed,2,267670
3958,58:31,Yellow Card,Foul Committed,2,267675
20176,67:46,Yellow Card,Bad Behaviour,2,267675
27053,19:05,Yellow Card,Foul Committed,1,267675
5186,70:48,Yellow Card,Foul Committed,2,267675
6825,38:39,Yellow Card,Foul Committed,1,267675
10881,69:21,Yellow Card,Foul Committed,2,267675
3666,87:50,Yellow Card,Foul Committed,2,303377
11550,72:02,Yellow Card,Foul Committed,2,303377
5492,48:28,Yellow Card,Foul Committed,2,303377
17304,81:24,Yellow Card,Foul Committed,2,303377
30756,84:17,Yellow Card,Bad Behaviour,2,303377
3437,53:46,Yellow Card,Foul Committed,2,303400
5203,51:14,Yellow Card,Foul Committed,2,303400
5213,09:27,Yellow Card,Foul Committed,1,303400
5492,42:16,Yellow Card,Foul Committed,1,303400
3141,70:56,Yellow Card,Foul Committed,2,303430
7030,80:46,Yellow Card,Foul Committed,2,303430
5203,89:36,Yellow Card,Foul Committed,2,303430
5487,46:33,Yellow Card,Foul Committed,2,303430
6379,24:51,Yellow Card,Foul Committed,1,303430
17304,81:25,Yellow Card,Bad Behaviour,2,303430
5213,66:24,Yellow Card,Foul Committed,2,303451
6379,07:41,Yellow Card,Foul Committed,1,303451
8206,73:29,Yellow Card,Foul Committed,2,303451
5721,18:04,Yellow Card,Bad Behaviour,1,303470
18395,09:58,Yellow Card,Foul Committed,1,303470
5211,18:05,Yellow Card,Bad Behaviour,1,303470
5503,84:48,Yellow Card,Foul Committed,2,303470
5504,90:24,Yellow Card,Foul Committed,2,303473
6825,33:08,Yellow Card,Foul Committed,1,303473
18620,21:22,Yellow Card,Foul Committed,1,303473
5203,88:04,Yellow Card,Bad Behaviour,2,303473
5213,83:51,Yellow Card,Bad Behaviour,2,303473
5246,63:30,Yellow Card,Bad Behaviour,2,303473
5477,53:25,Yellow Card,Bad Behaviour,2,303473
5477,86:57,Red Card,Bad Behaviour,2,303473
6374,38:03,Yellow Card,Foul Committed,1,303473
32480,86:27,Red Card,Foul Committed,2,303473
3042,55:51,Yellow Card,Foul Committed,2,303479
6685,79:54,Yellow Card,Bad Behaviour,2,303479
24236,75:51,Yellow Card,Foul Committed,2,303479
5203,87:15,Yellow Card,Foul Committed,2,303479
5213,60:30,Yellow Card,Foul Committed,2,303479
5503,41:17,Yellow Card,Foul Committed,1,303479
6826,15:03,Yellow Card,Foul Committed,1,303479
11389,44:42,Yellow Card,Foul Committed,1,303487
5203,86:59,Yellow Card,Foul Committed,2,303487
5492,23:56,Yellow Card,Foul Committed,1,303487
5503,39:51,Yellow Card,Foul Committed,1,303487
6379,51:00,Yellow Card,Foul Committed,2,303487
5203,31:21,Yellow Card,Foul Committed,1,303493
5470,90:40,Yellow Card,Foul Committed,2,303493
6397,60:59,Yellow Card,Foul Committed,2,303493
5213,64:44,Yellow Card,Foul Committed,2,303504
5487,55:12,Yellow Card,Foul Committed,2,303504
6379,80:19,Yellow Card,Foul Committed,2,303504
6826,66:30,Yellow Card,Foul Committed,2,303504
11392,11:31,Yellow Card,Foul Committed,1,303504
30756,84:49,Yellow Card,Foul Committed,2,303504
6782,51:09,Yellow Card,Foul Committed,2,303504
4447,81:20,Yellow Card,Foul Committed,2,303516
5211,11:47,Yellow Card,Foul Committed,1,303516
5213,95:19,Yellow Card,Bad Behaviour,2,303516
5492,52:21,Yellow Card,Foul Committed,2,303516
5217,88:38,Yellow Card,Bad Behaviour,2,303516
6799,33:05,Yellow Card,Foul Committed,1,303516
11388,60:18,Yellow Card,Foul Committed,2,303516
6400,65:22,Yellow Card,Bad Behaviour,2,303517
6618,71:37,Yellow Card,Foul Committed,2,303517
6626,66:46,Yellow Card,Bad Behaviour,2,303517
6636,83:40,Yellow Card,Foul Committed,2,303517
5211,87:07,Yellow Card,Foul Committed,2,303517
5492,66:47,Yellow Card,Bad Behaviour,2,303517
6377,20:32,Yellow Card,Foul Committed,1,303524
6383,07:09,Yellow Card,Foul Committed,1,303524
6841,68:15,Yellow Card,Foul Committed,2,303524
11167,71:56,Yellow Card,Foul Committed,2,303524
5213,31:19,Yellow Card,Foul Committed,1,303524
5470,50:53,Yellow Card,Foul Committed,2,303524
6826,64:13,Yellow Card,Foul Committed,2,303524
17304,17:33,Yellow Card,Foul Committed,1,303524
3139,81:15,Yellow Card,Foul Committed,2,303532
6598,36:12,Yellow Card,Foul Committed,1,303532
6599,67:33,Yellow Card,Bad Behaviour,2,303532
5470,91:56,Yellow Card,Foul Committed,2,303532
5492,82:27,Yellow Card,Foul Committed,2,303532
6826,83:41,Yellow Card,Foul Committed,2,303532
17304,88:38,Yellow Card,Foul Committed,2,303532
24841,83:19,Yellow Card,Foul Committed,2,303532
24088,85:18,Yellow Card,Foul Committed,2,303548
5211,72:16,Yellow Card,Foul Committed,2,303548
8206,40:59,Yellow Card,Foul Committed,1,303548
4926,75:42,Yellow Card,Foul Committed,2,303596
5201,77:32,Yellow Card,Foul Committed,2,303596
5539,65:10,Yellow Card,Foul Committed,2,303596
5721,90:54,Yellow Card,Foul Committed,2,303596
6399,69:07,Yellow Card,Foul Committed,2,303596
5246,39:06,Yellow Card,Foul Committed,1,303596
5470,20:41,Yellow Card,Foul Committed,1,303596
6826,44:16,Yellow Card,Foul Committed,1,303596
11301,78:06,Yellow Card,Foul Committed,2,303600
17027,66:58,Yellow Card,Foul Committed,2,303600
22020,44:29,Yellow Card,Foul Committed,1,303600
8866,71:01,Yellow Card,Bad Behaviour,2,303610
11501,11:53,Yellow Card,Foul Committed,1,303610
24134,58:50,Yellow Card,Foul Committed,2,303610
24134,68:41,Second Yellow,Foul Committed,2,303610
6754,93:02,Yellow Card,Bad Behaviour,2,303615
6758,45:18,Yellow Card,Bad Behaviour,1,303615
16209,44:56,Yellow Card,Foul Committed,1,303615
31885,51:34,Red Card,Foul Committed,2,303615
30756,48:23,Red Card,Foul Committed,2,303615
5213,68:26,Yellow Card,Bad Behaviour,2,303634
5470,56:07,Yellow Card,Foul Committed,2,303634
6374,53:15,Yellow Card,Foul Committed,2,303634
17304,74:07,Yellow Card,Bad Behaviour,2,303634
23213,74:42,Red Card,Foul Committed,2,303634
24085,63:43,Yellow Card,Bad Behaviour,2,303634
6791,34:56,Yellow Card,Foul Committed,1,303652
6866,61:25,Yellow Card,Foul Committed,2,303652
8118,65:04,Yellow Card,Foul Committed,2,303652
8118,74:11,Second Yellow,Foul Committed,2,303652
5246,73:07,Yellow Card,Bad Behaviour,2,303664
5213,48:39,Yellow Card,Bad Behaviour,1,303666
5246,20:35,Yellow Card,Foul Committed,1,303666
8866,86:33,Yellow Card,Foul Committed,2,303666
16249,48:49,Yellow Card,Foul Committed,2,303666
26009,47:33,Yellow Card,Foul Committed,2,303666
5504,61:49,Yellow Card,Foul Committed,2,303674
16003,48:27,Yellow Card,Bad Behaviour,1,303674
18620,25:51,Yellow Card,Foul Committed,1,303674
5203,48:05,Yellow Card,Bad Behaviour,1,303674
5213,38:25,Yellow Card,Foul Committed,1,303674
11300,44:53,Yellow Card,Foul Committed,1,303680
40881,64:02,Yellow Card,Foul Committed,2,303680
5211,77:29,Yellow Card,Bad Behaviour,2,303680
6826,39:39,Yellow Card,Foul Committed,1,303680
5211,64:27,Yellow Card,Bad Behaviour,2,303682
5213,64:02,Yellow Card,Foul Committed,2,303682
3245,93:05,Yellow Card,Foul Committed,2,303696
5198,74:30,Yellow Card,Foul Committed,2,303696
5633,78:59,Yellow Card,Foul Committed,2,303696
6381,34:54,Yellow Card,Foul Committed,1,303696
11167,50:35,Yellow Card,Foul Committed,2,303696
5213,17:39,Yellow Card,Bad Behaviour,1,303696
5503,60:02,Yellow Card,Bad Behaviour,2,303696
20055,16:14,Yellow Card,Bad Behaviour,1,303696
5687,87:10,Yellow Card,Foul Committed,2,303700
6707,23:20,Yellow Card,Bad Behaviour,1,303700
6867,23:09,Yellow Card,Foul Committed,1,303700
6910,89:06,Yellow Card,Foul Committed,2,303700
13107,81:28,Yellow Card,Foul Committed,2,303700
2948,75:23,Yellow Card,Foul Committed,2,303707
2948,75:32,Second Yellow,Bad Behaviour,2,303707
6648,46:21,Yellow Card,Foul Committed,1,303707
23522,35:39,Yellow Card,Foul Committed,1,303707
26404,72:00,Yellow Card,Bad Behaviour,2,303707
5203,56:05,Yellow Card,Bad Behaviour,2,303707
6379,28:10,Yellow Card,Foul Committed,1,303707
6826,03:25,Yellow Card,Foul Committed,1,303707
6826,78:22,Second Yellow,Foul Committed,2,303707
8206,31:41,Yellow Card,Foul Committed,1,303707
3610,19:37,Yellow Card,Foul Committed,1,303715
5203,31:40,Yellow Card,Foul Committed,1,303715
8206,89:10,Yellow Card,Foul Committed,2,303715
6892,16:42,Yellow Card,Foul Committed,1,303725
6712,63:27,Yellow Card,Bad Behaviour,2,303731
6867,83:57,Yellow Card,Foul Committed,2,303731
6667,26:37,Yellow Card,Foul Committed,1,3764661
6775,69:42,Yellow Card,Foul Committed,2,3764661
6826,56:33,Yellow Card,Bad Behaviour,2,3764661
21399,59:51,Yellow Card,Foul Committed,2,3773369
24681,47:46,Yellow Card,Foul Committed,2,3773369
5199,64:49,Yellow Card,Foul Committed,2,3773372
6381,34:39,Yellow Card,Foul Committed,1,3773372
11167,45:20,Yellow Card,Foul Committed,2,3773372
5211,82:07,Yellow Card,Bad Behaviour,2,3773372
5213,81:55,Yellow Card,Foul Committed,2,3773372
39073,57:47,Yellow Card,Foul Committed,2,3773372
6596,45:12,Yellow Card,Foul Committed,1,3773377
25005,50:56,Yellow Card,Foul Committed,1,3773377
5211,90:47,Yellow Card,Bad Behaviour,2,3773377
5487,12:22,Yellow Card,Foul Committed,1,3773377
6826,90:41,Yellow Card,Foul Committed,2,3773377
43728,55:12,Yellow Card,Foul Committed,2,3773377
6612,86:13,Yellow Card,Foul Committed,2,3773386
9462,14:29,Yellow Card,Foul Committed,1,3773386
9462,61:33,Second Yellow,Foul Committed,2,3773386
25134,21:04,Yellow Card,Foul Committed,1,3773386
5203,43:12,Yellow Card,Foul Committed,1,3773386
5503,39:05,Yellow Card,Bad Behaviour,1,3773386
6826,43:20,Yellow Card,Foul Committed,1,3773386
6826,90:24,Yellow Card,Foul Committed,2,3773387
8118,76:52,Yellow Card,Foul Committed,2,3773387
6668,77:56,Yellow Card,Foul Committed,2,3773387
32673,66:28,Yellow Card,Bad Behaviour,2,3773387
6391,31:44,Yellow Card,Foul Committed,1,3773403
6699,76:27,Yellow Card,Foul Committed,2,3773403
6877,38:47,Yellow Card,Bad Behaviour,1,3773403
5211,49:57,Yellow Card,Bad Behaviour,2,3773403
8118,46:06,Yellow Card,Foul Committed,2,3773403
6908,81:49,Yellow Card,Bad Behaviour,2,3773415
23970,84:30,Yellow Card,Foul Committed,2,3773415
5211,85:31,Yellow Card,Foul Committed,2,3773428
6826,59:58,Yellow Card,Foul Committed,2,3773428
6826,72:26,Yellow Card,Foul Committed,2,3773457
6826,82:05,Second Yellow,Foul Committed,2,3773457
24841,55:18,Yellow Card,Foul Committed,2,3773457
6799,87:31,Yellow Card,Foul Committed,2,3773457
75546,50:16,Yellow Card,Foul Committed,2,3773457
5203,86:19,Yellow Card,Foul Committed,2,3773466
5211,82:44,Yellow Card,Bad Behaviour,2,3773466
5213,41:55,Yellow Card,Bad Behaviour,1,3773466
6826,22:39,Yellow Card,Foul Committed,1,3773466
6826,41:32,Second Yellow,Foul Committed,1,3773466
5523,68:31,Yellow Card,Foul Committed,2,3773466
6585,74:50,Yellow Card,Foul Committed,2,3773466
11388,47:03,Yellow Card,Foul Committed,2,3773466
11389,92:27,Yellow Card,Foul Committed,2,3773466
16555,38:09,Yellow Card,Foul Committed,1,3773466
6872,39:01,Yellow Card,Foul Committed,1,3773474
11296,78:28,Red Card,Foul Committed,2,3773474
11302,79:02,Yellow Card,Bad Behaviour,2,3773474
17027,72:24,Yellow Card,Foul Committed,2,3773474
4447,83:30,Yellow Card,Foul Committed,2,3773474
5487,27:40,Yellow Card,Foul Committed,1,3773474
43728,42:17,Yellow Card,Foul Committed,1,3773474
30486,40:08,Yellow Card,Foul Committed,1,3773477
30756,36:00,Yellow Card,Foul Committed,1,3773477
6648,30:45,Yellow Card,Foul Committed,1,3773477
6648,57:05,Red Card,Foul Committed,2,3773477
11538,43:49,Yellow Card,Foul Committed,1,3773477
5202,67:55,Yellow Card,Foul Committed,2,3773497
5539,88:24,Yellow Card,Foul Committed,2,3773497
5539,89:23,Second Yellow,Foul Committed,2,3773497
5211,83:40,Yellow Card,Bad Behaviour,2,3773497
5213,94:05,Yellow Card,Bad Behaviour,2,3773497
30486,22:03,Yellow Card,Foul Committed,1,3773497
32480,25:44,Yellow Card,Foul Committed,1,3773497
6330,19:38,Yellow Card,Foul Committed,1,3773523
22128,79:43,Yellow Card,Foul Committed,2,3773523
22321,57:05,Yellow Card,Foul Committed,2,3773523
5203,39:56,Yellow Card,Foul Committed,1,3773523
13599,92:33,Yellow Card,Foul Committed,2,3773523
22390,87:06,Yellow Card,Foul Committed,2,3773523
6618,16:19,Yellow Card,Foul Committed,1,3773526
30419,51:46,Yellow Card,Foul Committed,2,3773526
5503,73:16,Yellow Card,Bad Behaviour,2,3773547
20063,82:57,Yellow Card,Foul Committed,2,3773552
6893,77:30,Red Card,Foul Committed,2,3773565
24093,72:52,Yellow Card,Bad Behaviour,2,3773565
26009,43:58,Yellow Card,Foul Committed,1,3773565
5203,80:54,Yellow Card,Foul Committed,2,3773565
5211,86:01,Yellow Card,Foul Committed,2,3773565
43728,48:26,Yellow Card,Foul Committed,2,3773565
